dat genefilter num_genes dimreduce dims method k resolution ari silhouette
Zhengmix4uneq expr 1500 pca_log 10 seurat 18 2 0.24081577362779 0.168090129152622
Zhengmix4uneq expr 1500 pca_log 30 kmeans 2 NA 0.488999753779639 0.341074021886713
Zhengmix4uneq expr 1500 pca_log 30 kmeans 3 NA 0.416958582106002 0.295970754941549
Zhengmix4uneq expr 1500 pca_log 30 kmeans 4 NA 0.735883992375228 0.29682603781557
Zhengmix4uneq expr 1500 pca_log 30 kmeans 5 NA 0.608078282179865 0.257266522235929
Zhengmix4uneq expr 1500 pca_log 30 kmeans 6 NA 0.515880570145902 0.194941433824199
Zhengmix4uneq expr 1500 pca_log 30 kmeans 7 NA 0.493290120751581 0.180011229275382
Zhengmix4uneq expr 1500 pca_log 30 kmeans 8 NA 0.476422541432537 0.180859508979114
Zhengmix4uneq expr 1500 pca_log 30 kmeans 9 NA 0.52018909876259 0.177454656844758
Zhengmix4uneq expr 1500 pca_log 30 kmeans 10 NA 0.455313631954512 0.176775522362121
Zhengmix4uneq expr 1500 pca_log 30 seurat 3 0.05 0.834346137207047 0.284281100122432
Zhengmix4uneq expr 1500 pca_log 30 seurat 4 0.1 0.975273337611644 0.20026814367278
Zhengmix4uneq expr 1500 pca_log 30 seurat 5 0.2 0.957891126423459 0.218452008807789
Zhengmix4uneq expr 1500 pca_log 30 seurat 7 0.5 0.59713144118289 0.159013270952658
Zhengmix4uneq expr 1500 pca_log 30 seurat 10 0.8 0.483163296621669 0.161518066848248
Zhengmix4uneq expr 1500 pca_log 30 seurat 11 1 0.447824712602871 0.166726597830012
Zhengmix4uneq expr 1500 pca_log 30 seurat 11 1.2 0.445227146996418 0.165281293644408
Zhengmix4uneq expr 1500 pca_log 30 seurat 11 1.5 0.405825083915168 0.150762291149505
Zhengmix4uneq expr 1500 pca_log 30 seurat 13 2 0.363365762375402 0.124328621476632
Zhengmix4uneq expr 1500 pca_rd 10 kmeans 2 NA 0.534714306283728 0.461828724334494
Zhengmix4uneq expr 1500 pca_rd 10 kmeans 3 NA 0.913699473392216 0.432785317393875
Zhengmix4uneq expr 1500 pca_rd 10 kmeans 4 NA 0.897709474454722 0.452740511294129
Zhengmix4uneq expr 1500 pca_rd 10 kmeans 5 NA 0.638860045355833 0.430333180893098
Zhengmix4uneq expr 1500 pca_rd 10 kmeans 6 NA 0.770746405703277 0.447658122104711
Zhengmix4uneq expr 1500 pca_rd 10 kmeans 7 NA 0.760842903122203 0.446392179884759
Zhengmix4uneq expr 1500 pca_rd 10 kmeans 8 NA 0.699660636042509 0.368753083964466
Zhengmix4uneq expr 1500 pca_rd 10 kmeans 9 NA 0.671217229820508 0.357522611048029
Zhengmix4uneq expr 1500 pca_rd 10 kmeans 10 NA 0.539061363390395 0.316840660144879
Zhengmix4uneq expr 1500 pca_rd 10 mclust 2 NA 0.531380748786663 0.464152261807237
Zhengmix4uneq expr 1500 pca_rd 10 mclust 3 NA 0.497894267678955 0.459050006183827
Zhengmix4uneq expr 1500 pca_rd 10 mclust 4 NA 0.782425531175593 0.44833645465028
Zhengmix4uneq expr 1500 pca_rd 10 mclust 5 NA 0.9284440128786 0.452081483414198
Zhengmix4uneq expr 1500 pca_rd 10 mclust 6 NA 0.755857250266987 0.412903070691932
Zhengmix4uneq expr 1500 pca_rd 10 mclust 7 NA 0.709773389848441 0.346439275313015
Zhengmix4uneq expr 1500 pca_rd 10 mclust 8 NA 0.57904605915689 0.2799895886269
Zhengmix4uneq expr 1500 pca_rd 10 mclust 9 NA 0.513916102477915 0.264875516018496
Zhengmix4uneq expr 1500 pca_rd 10 mclust 10 NA 0.466228598946634 0.25273875137763
Zhengmix4uneq expr 1500 pca_rd 10 seurat 4 0.05 0.977589595490608 0.434331959427473
Zhengmix4uneq expr 1500 pca_rd 10 seurat 4 0.1 0.977589595490608 0.434331959427473
Zhengmix4uneq expr 1500 pca_rd 10 seurat 6 0.2 0.797505161824614 0.445124179868963
Zhengmix4uneq expr 1500 pca_rd 10 seurat 8 0.5 0.612849170069872 0.377817765504809
Zhengmix4uneq expr 1500 pca_rd 10 seurat 10 0.8 0.509202592155339 0.272596724124968
Zhengmix4uneq expr 1500 pca_rd 10 seurat 10 1 0.491614624577893 0.280144217193189
Zhengmix4uneq expr 1500 pca_rd 10 seurat 11 1.2 0.444093109749478 0.235756557060462
Zhengmix4uneq expr 1500 pca_rd 10 seurat 12 1.5 0.389515665687031 0.228684641486661
Zhengmix4uneq expr 1500 pca_rd 10 seurat 15 2 0.283406016227774 0.137729179112194
Zhengmix4uneq expr 1500 pca_rd 30 kmeans 2 NA 0.534714306283728 0.352319584422468
Zhengmix4uneq expr 1500 pca_rd 30 kmeans 3 NA 0.915077826080552 0.304658160800048
Zhengmix4uneq expr 1500 pca_rd 30 kmeans 4 NA 0.899531802584465 0.320888944143369
Zhengmix4uneq expr 1500 pca_rd 30 kmeans 5 NA 0.638932985353043 0.303447717853204
Zhengmix4uneq expr 1500 pca_rd 30 kmeans 6 NA 0.771821296068478 0.301841780618825
Zhengmix4uneq expr 1500 pca_rd 30 kmeans 7 NA 0.762093681323854 0.301610557390792
Zhengmix4uneq expr 1500 pca_rd 30 kmeans 8 NA 0.728258058639233 0.291253955403198
Zhengmix4uneq expr 1500 pca_rd 30 kmeans 9 NA 0.663885061071129 0.220688722073681
Zhengmix4uneq expr 1500 pca_rd 30 kmeans 10 NA 0.533835070449303 0.189690346658774
Zhengmix4uneq expr 1500 pca_rd 30 seurat 4 0.05 0.97696464910321 0.292235439546929
Zhengmix4uneq expr 1500 pca_rd 30 seurat 4 0.1 0.97696464910321 0.292235439546929
Zhengmix4uneq expr 1500 pca_rd 30 seurat 5 0.2 0.960434560068569 0.306887399829285
Zhengmix4uneq expr 1500 pca_rd 30 seurat 6 0.5 0.748621391151127 0.294761612771763
Zhengmix4uneq expr 1500 pca_rd 30 seurat 7 0.8 0.683579134115405 0.255535130682865
Zhengmix4uneq expr 1500 pca_rd 30 seurat 9 1 0.537611490649485 0.207168942693731
Zhengmix4uneq expr 1500 pca_rd 30 seurat 10 1.2 0.528325123651324 0.182783854564181
Zhengmix4uneq expr 1500 pca_rd 30 seurat 10 1.5 0.478267544906903 0.153204062035292
Zhengmix4uneq expr 1500 pca_rd 30 seurat 10 2 0.469715695399127 0.146422628205266
Zhengmix4uneq expr 1500 pca_rp 10 kmeans 2 NA 0.531982452616753 0.463526880934999
Zhengmix4uneq expr 1500 pca_rp 10 kmeans 3 NA 0.902536377036787 0.425565688436891
Zhengmix4uneq expr 1500 pca_rp 10 kmeans 4 NA 0.889095512760573 0.448259674643103
Zhengmix4uneq expr 1500 pca_rp 10 kmeans 5 NA 0.640785731468655 0.431249980691764
Zhengmix4uneq expr 1500 pca_rp 10 kmeans 6 NA 0.772404919312446 0.449488759706594
Zhengmix4uneq expr 1500 pca_rp 10 kmeans 7 NA 0.763068629978773 0.449707311137664
Zhengmix4uneq expr 1500 pca_rp 10 kmeans 8 NA 0.727540910113851 0.435848850970543
Zhengmix4uneq expr 1500 pca_rp 10 kmeans 9 NA 0.701054243585891 0.423756651104484
Zhengmix4uneq expr 1500 pca_rp 10 kmeans 10 NA 0.592890029895963 0.394570125592647
Zhengmix4uneq expr 1500 pca_rp 10 mclust 2 NA 0.533304783864182 0.466485714523527
Zhengmix4uneq expr 1500 pca_rp 10 mclust 3 NA 0.494573175102086 0.464550894049451
Zhengmix4uneq expr 1500 pca_rp 10 mclust 4 NA 0.782419419000481 0.448370460595131
Zhengmix4uneq expr 1500 pca_rp 10 mclust 5 NA 0.92894989990545 0.45200426631595
Zhengmix4uneq expr 1500 pca_rp 10 mclust 6 NA 0.756008042298383 0.428027299416489
Zhengmix4uneq expr 1500 pca_rp 10 mclust 7 NA 0.735251042123677 0.381238412749447
Zhengmix4uneq expr 1500 pca_rp 10 mclust 8 NA 0.612133768935066 0.306729871384186
Zhengmix4uneq expr 1500 pca_rp 10 mclust 9 NA 0.555648467633339 0.316030740033772
Zhengmix4uneq expr 1500 pca_rp 10 mclust 10 NA 0.474979540829655 0.225118731657929
Zhengmix4uneq expr 1500 pca_rp 10 seurat 4 0.05 0.976329854667234 0.426417081602112
Zhengmix4uneq expr 1500 pca_rp 10 seurat 4 0.1 0.97596417130046 0.426301757428669
Zhengmix4uneq expr 1500 pca_rp 10 seurat 6 0.2 0.777148084997666 0.449912109231314
Zhengmix4uneq expr 1500 pca_rp 10 seurat 8 0.5 0.613946052946748 0.3758890413607
Zhengmix4uneq expr 1500 pca_rp 10 seurat 10 0.8 0.479941699365667 0.263337676428237
Zhengmix4uneq expr 1500 pca_rp 10 seurat 10 1 0.48026595780261 0.263131534284928
Zhengmix4uneq expr 1500 pca_rp 10 seurat 11 1.2 0.437852982115017 0.231761735755227
Zhengmix4uneq expr 1500 pca_rp 10 seurat 13 1.5 0.345622393838337 0.201813592934631
Zhengmix4uneq expr 1500 pca_rp 10 seurat 17 2 0.28773200669625 0.181089214155052
Zhengmix4uneq expr 1500 pca_rp 30 kmeans 2 NA 0.531982452616753 0.346632529810351
Zhengmix4uneq expr 1500 pca_rp 30 kmeans 3 NA 0.904608656653165 0.277093412453818
Zhengmix4uneq expr 1500 pca_rp 30 kmeans 4 NA 0.890944270828944 0.2944166866324
Zhengmix4uneq expr 1500 pca_rp 30 kmeans 5 NA 0.641271568103649 0.280077371190676
Zhengmix4uneq expr 1500 pca_rp 30 kmeans 6 NA 0.772688208661783 0.279003429932243
Zhengmix4uneq expr 1500 pca_rp 30 kmeans 7 NA 0.764996240233915 0.280502283306327
Zhengmix4uneq expr 1500 pca_rp 30 kmeans 8 NA 0.728545645344813 0.271651551653737
Zhengmix4uneq expr 1500 pca_rp 30 kmeans 9 NA 0.645976305417593 0.195060548290397
Zhengmix4uneq expr 1500 pca_rp 30 kmeans 10 NA 0.598062012128425 0.240221910033405
Zhengmix4uneq expr 1500 pca_rp 30 seurat 4 0.05 0.97648771124826 0.262219252189955
Zhengmix4uneq expr 1500 pca_rp 30 seurat 4 0.1 0.97648771124826 0.262219252189955
Zhengmix4uneq expr 1500 pca_rp 30 seurat 5 0.2 0.960558829182451 0.277287059189397
Zhengmix4uneq expr 1500 pca_rp 30 seurat 7 0.5 0.740285315539277 0.269830837994309
Zhengmix4uneq expr 1500 pca_rp 30 seurat 7 0.8 0.733904095269855 0.267754278061255
Zhengmix4uneq expr 1500 pca_rp 30 seurat 9 1 0.560408107723913 0.221203590064548
Zhengmix4uneq expr 1500 pca_rp 30 seurat 9 1.2 0.549436442219858 0.214746631968833
Zhengmix4uneq expr 1500 pca_rp 30 seurat 10 1.5 0.486344402113509 0.14939500523973
Zhengmix4uneq expr 1500 pca_rp 30 seurat 11 2 0.436073201308479 0.130102499363451
Zhengmix4uneq expr 1500 zinbwave 10 kmeans 2 NA 0.533419954820172 0.279246171197072
Zhengmix4uneq expr 1500 zinbwave 10 kmeans 3 NA 0.835629957519039 0.327223092318236
Zhengmix4uneq expr 1500 zinbwave 10 kmeans 4 NA 0.745590210011312 0.28071927095004
Zhengmix4uneq expr 1500 zinbwave 10 kmeans 5 NA 0.612840658907412 0.272834012551495
Zhengmix4uneq expr 1500 zinbwave 10 kmeans 6 NA 0.637089821002983 0.283415865177217
Zhengmix4uneq expr 1500 zinbwave 10 kmeans 7 NA 0.527017403629034 0.235613458022546
Zhengmix4uneq expr 1500 zinbwave 10 kmeans 8 NA 0.493979460605615 0.223935747608328
Zhengmix4uneq expr 1500 zinbwave 10 kmeans 9 NA 0.436787253902047 0.214848438222617
Zhengmix4uneq expr 1500 zinbwave 10 kmeans 10 NA 0.403680486253479 0.186877822856553
Zhengmix4uneq expr 1500 zinbwave 10 mclust 2 NA 0.527083379085806 0.277951619941266
Zhengmix4uneq expr 1500 zinbwave 10 mclust 3 NA 0.829200358720661 0.325874336380059
Zhengmix4uneq expr 1500 zinbwave 10 mclust 4 NA 0.972964734907196 0.300616658380033
Zhengmix4uneq expr 1500 zinbwave 10 mclust 5 NA 0.926923884053756 0.306679644554224
Zhengmix4uneq expr 1500 zinbwave 10 mclust 6 NA 0.910274196576743 0.29697666335258
Zhengmix4uneq expr 1500 zinbwave 10 mclust 7 NA 0.67291301904144 0.253307101992355
Zhengmix4uneq expr 1500 zinbwave 10 mclust 8 NA 0.588623328288837 0.262044233105844
Zhengmix4uneq expr 1500 zinbwave 10 mclust 9 NA 0.578986109488632 0.228859295485136
Zhengmix4uneq expr 1500 zinbwave 10 mclust 10 NA 0.429408165588045 0.151677113568595
Zhengmix4uneq expr 1500 zinbwave 10 seurat 4 0.05 0.974763763549913 0.297864005420165
Zhengmix4uneq expr 1500 zinbwave 10 seurat 4 0.1 0.974763763549913 0.297864005420165
Zhengmix4uneq expr 1500 zinbwave 10 seurat 5 0.2 0.961753806837096 0.30415330838342
Zhengmix4uneq expr 1500 zinbwave 10 seurat 7 0.5 0.616624617572514 0.287424357369412
Zhengmix4uneq expr 1500 zinbwave 10 seurat 9 0.8 0.465683111234331 0.212271069891129
Zhengmix4uneq expr 1500 zinbwave 10 seurat 11 1 0.443927788053592 0.198462497140721
Zhengmix4uneq expr 1500 zinbwave 10 seurat 11 1.2 0.441250864376668 0.1991071090638
Zhengmix4uneq expr 1500 zinbwave 10 seurat 11 1.5 0.427517979965162 0.195498631613165
Zhengmix4uneq expr 1500 zinbwave 10 seurat 13 2 0.330421749272662 0.156195163166928
Zhengmix4uneq expr 1500 zinbwave 30 kmeans 2 NA 0.530146989883575 0.0783897092535189
Zhengmix4uneq expr 1500 zinbwave 30 kmeans 3 NA 0.834819626184176 0.0591328644598203
Zhengmix4uneq expr 1500 zinbwave 30 kmeans 4 NA 0.757008149651975 0.0378476460980481
Zhengmix4uneq expr 1500 zinbwave 30 kmeans 5 NA 0.643792512637481 0.0436421107844123
Zhengmix4uneq expr 1500 zinbwave 30 kmeans 6 NA 0.595703039239404 0.0363663865190576
Zhengmix4uneq expr 1500 zinbwave 30 kmeans 7 NA 0.503288619059939 0.0343509317918443
Zhengmix4uneq expr 1500 zinbwave 30 kmeans 8 NA 0.488651489230745 0.0382121936144747
Zhengmix4uneq expr 1500 zinbwave 30 kmeans 9 NA 0.448971336308392 0.0380944144006589
Zhengmix4uneq expr 1500 zinbwave 30 kmeans 10 NA 0.39231199947149 0.0349132571271757
Zhengmix4uneq expr 1500 zinbwave 30 seurat 3 0.05 0.825206628133369 0.0588133853205724
Zhengmix4uneq expr 1500 zinbwave 30 seurat 3 0.1 0.824844736356508 0.0588207372426095
Zhengmix4uneq expr 1500 zinbwave 30 seurat 4 0.2 0.962720785214846 0.0390778354011751
Zhengmix4uneq expr 1500 zinbwave 30 seurat 6 0.5 0.957710126097451 0.0422969177754677
Zhengmix4uneq expr 1500 zinbwave 30 seurat 6 0.8 0.914040474580956 0.0397494542342903
Zhengmix4uneq expr 1500 zinbwave 30 seurat 6 1 0.910167520710527 0.0398402580093538
Zhengmix4uneq expr 1500 zinbwave 30 seurat 6 1.2 0.888903327464802 0.040098300921294
Zhengmix4uneq expr 1500 zinbwave 30 seurat 7 1.5 0.675931907442976 0.0311366536869242
Zhengmix4uneq expr 1500 zinbwave 30 seurat 11 2 0.393991674069342 0.0131763609783949
Zhengmix4uneq hvg 60 glmpca 10 kmeans 2 NA 0.539936293094073 0.386348524966084
Zhengmix4uneq hvg 60 glmpca 10 kmeans 3 NA 0.809996874696674 0.368712792440044
Zhengmix4uneq hvg 60 glmpca 10 kmeans 4 NA 0.627672791974077 0.306161185461068
Zhengmix4uneq hvg 60 glmpca 10 kmeans 5 NA 0.55796411883416 0.320044352256396
Zhengmix4uneq hvg 60 glmpca 10 kmeans 6 NA 0.424562249693957 0.231785495427535
Zhengmix4uneq hvg 60 glmpca 10 kmeans 7 NA 0.408535387657849 0.220934182636112
Zhengmix4uneq hvg 60 glmpca 10 kmeans 8 NA 0.410876488036998 0.229145797945888
Zhengmix4uneq hvg 60 glmpca 10 kmeans 9 NA 0.392660111360004 0.228862693843284
Zhengmix4uneq hvg 60 glmpca 10 kmeans 10 NA 0.357656851438515 0.216269399144811
Zhengmix4uneq hvg 60 glmpca 10 mclust 2 NA 0.489072823564695 0.372949753830275
Zhengmix4uneq hvg 60 glmpca 10 mclust 3 NA 0.437773382123685 0.22846800307642
Zhengmix4uneq hvg 60 glmpca 10 mclust 4 NA 0.526991051452942 0.227274284595688
Zhengmix4uneq hvg 60 glmpca 10 mclust 5 NA 0.532045821392742 0.155625553042315
Zhengmix4uneq hvg 60 glmpca 10 mclust 6 NA 0.537578045529452 0.21202447426261
Zhengmix4uneq hvg 60 glmpca 10 mclust 7 NA 0.515242441151761 0.17409330057015
Zhengmix4uneq hvg 60 glmpca 10 mclust 8 NA 0.377119040151643 0.034307590134989
Zhengmix4uneq hvg 60 glmpca 10 mclust 9 NA 0.359824909974812 0.0436970006783972
Zhengmix4uneq hvg 60 glmpca 10 mclust 10 NA 0.457193662938897 0.174259483581871
Zhengmix4uneq hvg 60 glmpca 10 seurat 5 0.05 0.626326426503139 0.215119386440149
Zhengmix4uneq hvg 60 glmpca 10 seurat 6 0.1 0.630174945679943 0.230808205734139
Zhengmix4uneq hvg 60 glmpca 10 seurat 9 0.2 0.522739231298713 0.238973516657403
Zhengmix4uneq hvg 60 glmpca 10 seurat 14 0.5 0.460705443271518 0.165077949688902
Zhengmix4uneq hvg 60 glmpca 10 seurat 17 0.8 0.319297054663778 0.17294160908327
Zhengmix4uneq hvg 60 glmpca 10 seurat 19 1 0.273693575265076 0.187329937034707
Zhengmix4uneq hvg 60 glmpca 10 seurat 20 1.2 0.228961702248979 0.172072531957906
Zhengmix4uneq hvg 60 glmpca 10 seurat 23 1.5 0.201093428953871 0.17429221411531
Zhengmix4uneq hvg 60 glmpca 10 seurat 25 2 0.173710123886424 0.163076432382152
Zhengmix4uneq hvg 60 glmpca 30 kmeans 2 NA 0.536905003879526 0.414052723919668
Zhengmix4uneq hvg 60 glmpca 30 kmeans 3 NA 0.816284759865317 0.403023208469972
Zhengmix4uneq hvg 60 glmpca 30 kmeans 4 NA 0.776220788850578 0.382754258390532
Zhengmix4uneq hvg 60 glmpca 30 kmeans 5 NA 0.597892886540194 0.222628404772917
Zhengmix4uneq hvg 60 glmpca 30 kmeans 6 NA 0.640767820698028 0.262227727504264
Zhengmix4uneq hvg 60 glmpca 30 kmeans 7 NA 0.555193311387926 0.229600414147861
Zhengmix4uneq hvg 60 glmpca 30 kmeans 8 NA 0.533976198151062 0.237600956976151
Zhengmix4uneq hvg 60 glmpca 30 kmeans 9 NA 0.473301474298741 0.184589174918663
Zhengmix4uneq hvg 60 glmpca 30 kmeans 10 NA 0.481340441564235 0.23037349108204
Zhengmix4uneq hvg 60 glmpca 30 seurat 8 0.05 0.470678175715327 0.137785112810055
Zhengmix4uneq hvg 60 glmpca 30 seurat 12 0.1 0.321484400294361 0.157023140468334
Zhengmix4uneq hvg 60 glmpca 30 seurat 15 0.2 0.312341999979277 0.163929079424816
Zhengmix4uneq hvg 60 glmpca 30 seurat 24 0.5 0.176421463450513 0.138816219342852
Zhengmix4uneq hvg 60 glmpca 30 seurat 31 0.8 0.15409337802894 0.164714353258713
Zhengmix4uneq hvg 60 glmpca 30 seurat 35 1 0.138394891050772 0.19099744712404
Zhengmix4uneq hvg 60 glmpca 30 seurat 38 1.2 0.136012673788639 0.200141655608629
Zhengmix4uneq hvg 60 glmpca 30 seurat 41 1.5 0.132294868723851 0.204128384106999
Zhengmix4uneq hvg 60 glmpca 30 seurat 43 2 0.128285932427545 0.21346091869375
Zhengmix4uneq hvg 60 pca_log 10 kmeans 2 NA 0.534196579563031 0.522479473862028
Zhengmix4uneq hvg 60 pca_log 10 kmeans 3 NA 0.816869619182627 0.560340670711513
Zhengmix4uneq hvg 60 pca_log 10 kmeans 4 NA 0.817170659328872 0.562218636564971
Zhengmix4uneq hvg 60 pca_log 10 kmeans 5 NA 0.789572493422339 0.553273888455078
Zhengmix4uneq hvg 60 pca_log 10 kmeans 6 NA 0.752429058463728 0.563967326788008
Zhengmix4uneq hvg 60 pca_log 10 kmeans 7 NA 0.745469654285946 0.568837668496082
Zhengmix4uneq hvg 60 pca_log 10 kmeans 8 NA 0.704985166733848 0.555623255165896
Zhengmix4uneq hvg 60 pca_log 10 kmeans 9 NA 0.733534748125865 0.582933986600269
Zhengmix4uneq hvg 60 pca_log 10 kmeans 10 NA 0.485374118558617 0.230806605874117
Zhengmix4uneq hvg 60 pca_log 10 mclust 2 NA 0.300740099625158 0.312921135323309
Zhengmix4uneq hvg 60 pca_log 10 mclust 3 NA 0.364560383813217 0.37835213299644
Zhengmix4uneq hvg 60 pca_log 10 mclust 4 NA 0.503811504194822 0.420571385548792
Zhengmix4uneq hvg 60 pca_log 10 mclust 5 NA 0.34631726414193 0.205446791267156
Zhengmix4uneq hvg 60 pca_log 10 mclust 6 NA 0.328861717067509 0.204122172363414
Zhengmix4uneq hvg 60 pca_log 10 mclust 7 NA 0.308167429743169 0.178353026337138
Zhengmix4uneq hvg 60 pca_log 10 mclust 8 NA 0.258872691448595 0.183790558575674
Zhengmix4uneq hvg 60 pca_log 10 mclust 9 NA 0.261779465527091 0.0409698329620408
Zhengmix4uneq hvg 60 pca_log 10 mclust 10 NA 0.243112289049062 0.0849958015275913
Zhengmix4uneq hvg 60 pca_log 10 seurat 14 0.05 0.281882495743458 0.150019205332419
Zhengmix4uneq hvg 60 pca_log 10 seurat 20 0.1 0.201903381374504 0.200755250814533
Zhengmix4uneq hvg 60 pca_log 10 seurat 23 0.2 0.170796454059104 0.212555712568425
Zhengmix4uneq hvg 60 pca_log 10 seurat 27 0.5 0.161506156001547 0.222987628240392
Zhengmix4uneq hvg 60 pca_log 10 seurat 36 0.8 0.133276298003548 0.249828250177943
Zhengmix4uneq hvg 60 pca_log 10 seurat 43 1 0.107932034435474 0.222739793999676
Zhengmix4uneq hvg 60 pca_log 10 seurat 43 1.2 0.107468089579244 0.225913096506171
Zhengmix4uneq hvg 60 pca_log 10 seurat 45 1.5 0.0966592477820141 0.228882540640566
Zhengmix4uneq hvg 60 pca_log 10 seurat 51 2 0.0816660282965999 0.242474142860345
Zhengmix4uneq hvg 60 pca_log 30 kmeans 2 NA 0.534196579563031 0.419805970517767
Zhengmix4uneq hvg 60 pca_log 30 kmeans 3 NA 0.816869619182627 0.41794188777714
Zhengmix4uneq hvg 60 pca_log 30 kmeans 4 NA 0.807034513537173 0.422404100108952
Zhengmix4uneq hvg 60 pca_log 30 kmeans 5 NA 0.799938058912492 0.401790901137342
Zhengmix4uneq hvg 60 pca_log 30 kmeans 6 NA 0.799515145628541 0.43541085310892
Zhengmix4uneq hvg 60 pca_log 30 kmeans 7 NA 0.788930594783611 0.445269881011192
Zhengmix4uneq hvg 60 pca_log 30 kmeans 8 NA 0.757178295305811 0.444587293474001
Zhengmix4uneq hvg 60 pca_log 30 kmeans 9 NA 0.715698189200046 0.429733583986373
Zhengmix4uneq hvg 60 pca_log 30 kmeans 10 NA 0.598660275094179 0.409393806315635
Zhengmix4uneq hvg 60 pca_log 30 seurat 14 0.05 0.243811958115735 0.153163701201097
Zhengmix4uneq hvg 60 pca_log 30 seurat 23 0.1 0.198233325451788 0.174924327143891
Zhengmix4uneq hvg 60 pca_log 30 seurat 30 0.2 0.169866626284478 0.20737677094742
Zhengmix4uneq hvg 60 pca_log 30 seurat 38 0.5 0.134020906477963 0.226343772527148
Zhengmix4uneq hvg 60 pca_log 30 seurat 43 0.8 0.129196536317535 0.255841899146223
Zhengmix4uneq hvg 60 pca_log 30 seurat 44 1 0.125995718247662 0.241882655507069
Zhengmix4uneq hvg 60 pca_log 30 seurat 50 1.2 0.101573348032826 0.233693932628009
Zhengmix4uneq hvg 60 pca_log 30 seurat 54 1.5 0.098698617865924 0.239699207871171
Zhengmix4uneq hvg 60 pca_log 30 seurat 58 2 0.0814328600257839 0.254152385434118
Zhengmix4uneq hvg 60 pca_rd 10 kmeans 2 NA 0.522748374719901 0.4870234608963
Zhengmix4uneq hvg 60 pca_rd 10 kmeans 3 NA 0.802273862545406 0.542564703741203
Zhengmix4uneq hvg 60 pca_rd 10 kmeans 4 NA 0.803306707056414 0.548501567004148
Zhengmix4uneq hvg 60 pca_rd 10 kmeans 5 NA 0.812894485347168 0.555707565900159
Zhengmix4uneq hvg 60 pca_rd 10 kmeans 6 NA 0.813902889216272 0.560655681889382
Zhengmix4uneq hvg 60 pca_rd 10 kmeans 7 NA 0.633141966610788 0.318574139837881
Zhengmix4uneq hvg 60 pca_rd 10 kmeans 8 NA 0.627658041129698 0.323295708342923
Zhengmix4uneq hvg 60 pca_rd 10 kmeans 9 NA 0.626232172035038 0.325435745431417
Zhengmix4uneq hvg 60 pca_rd 10 kmeans 10 NA 0.612565826520122 0.333443475282923
Zhengmix4uneq hvg 60 pca_rd 10 mclust 2 NA 0.378993479924629 0.272595380042819
Zhengmix4uneq hvg 60 pca_rd 10 mclust 3 NA 0.372147971783102 0.260543379438112
Zhengmix4uneq hvg 60 pca_rd 10 mclust 4 NA 0.566437156048704 0.438144562278538
Zhengmix4uneq hvg 60 pca_rd 10 mclust 5 NA 0.434707907252615 0.167614239469297
Zhengmix4uneq hvg 60 pca_rd 10 mclust 6 NA 0.350362920119097 0.110678933548408
Zhengmix4uneq hvg 60 pca_rd 10 mclust 7 NA 0.330490826767724 0.125229346875858
Zhengmix4uneq hvg 60 pca_rd 10 mclust 8 NA 0.30757763803077 0.107993878318438
Zhengmix4uneq hvg 60 pca_rd 10 mclust 9 NA 0.28654693677571 0.0680130746288667
Zhengmix4uneq hvg 60 pca_rd 10 mclust 10 NA 0.268100514285258 0.0372420193959758
Zhengmix4uneq hvg 60 pca_rd 10 seurat 5 0.05 0.70689231173672 0.432157398322779
Zhengmix4uneq hvg 60 pca_rd 10 seurat 6 0.1 0.682661724052256 0.445134664551823
Zhengmix4uneq hvg 60 pca_rd 10 seurat 11 0.2 0.506835869779249 0.323660935611423
Zhengmix4uneq hvg 60 pca_rd 10 seurat 16 0.5 0.357515820144659 0.186516173096841
Zhengmix4uneq hvg 60 pca_rd 10 seurat 20 0.8 0.243908202015914 0.163033762949531
Zhengmix4uneq hvg 60 pca_rd 10 seurat 21 1 0.221064169012491 0.127573824646947
Zhengmix4uneq hvg 60 pca_rd 10 seurat 22 1.2 0.205027916654644 0.162830353264768
Zhengmix4uneq hvg 60 pca_rd 10 seurat 24 1.5 0.171766348676403 0.114570978034914
Zhengmix4uneq hvg 60 pca_rd 10 seurat 28 2 0.137454412650455 0.0938010229498722
Zhengmix4uneq hvg 60 pca_rd 30 kmeans 2 NA 0.522748374719901 0.407278591339039
Zhengmix4uneq hvg 60 pca_rd 30 kmeans 3 NA 0.802273862545406 0.422898032779973
Zhengmix4uneq hvg 60 pca_rd 30 kmeans 4 NA 0.803306707056414 0.423690003643376
Zhengmix4uneq hvg 60 pca_rd 30 kmeans 5 NA 0.812702391396924 0.420439200704829
Zhengmix4uneq hvg 60 pca_rd 30 kmeans 6 NA 0.814001869848978 0.4247425214418
Zhengmix4uneq hvg 60 pca_rd 30 kmeans 7 NA 0.811198050366369 0.428634910244023
Zhengmix4uneq hvg 60 pca_rd 30 kmeans 8 NA 0.800325992799225 0.439236302217843
Zhengmix4uneq hvg 60 pca_rd 30 kmeans 9 NA 0.624738734132337 0.217951233472793
Zhengmix4uneq hvg 60 pca_rd 30 kmeans 10 NA 0.775097351534591 0.450057624192555
Zhengmix4uneq hvg 60 pca_rd 30 seurat 8 0.05 0.618685816185354 0.399057939730737
Zhengmix4uneq hvg 60 pca_rd 30 seurat 10 0.1 0.560826009068928 0.358309255633689
Zhengmix4uneq hvg 60 pca_rd 30 seurat 13 0.2 0.55014916857373 0.397876590249788
